movieId,movie_idx,title,release_date,imdb_url
455,158,Jackie Chan's First Strike (1996),10-Jan-1997,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996)
456,893,Beverly Hills Ninja (1997),17-Jan-1997,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997)
457,793,Free Willy 3: The Rescue (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997)
458,1076,Nixon (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Nixon%20(1995)
459,1294,"Cry, the Beloved Country (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)"
460,322,"Crossing Guard, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)"
461,500,Smoke (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Smoke%20(1995)
462,299,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992)
463,509,"Secret of Roan Inish, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)"
464,844,Vanya on 42nd Street (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994)
465,7,"Jungle Book, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)"
466,138,Red Rock West (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992)
467,979,"Bronx Tale, A (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)"
468,227,Rudy (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Rudy%20(1993)
469,735,Short Cuts (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993)
470,746,Tombstone (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Tombstone%20(1993)
471,120,Courage Under Fire (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996)
472,531,Dragonheart (1996),31-May-1996,http://us.imdb.com/M/title-exact?Dragonheart%20(1996)
473,781,James and the Giant Peach (1996),12-Apr-1996,http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20(1996)
474,5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963)
475,355,Trainspotting (1996),19-Jul-1996,http://us.imdb.com/Title?Trainspotting+(1996)
476,173,"First Wives Club, The (1996)",14-Sep-1996,"http://us.imdb.com/M/title-exact?First%20Wives%20Club,%20The%20(1996)"
477,530,Matilda (1996),02-Aug-1996,http://us.imdb.com/M/title-exact?Matilda%20(1996)
478,186,"Philadelphia Story, The (1940)",01-Jan-1940,"http://us.imdb.com/M/title-exact?Philadelphia%20Story,%20The%20(1940)"
479,125,Vertigo (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Vertigo%20(1958)
480,78,North by Northwest (1959),01-Jan-1959,http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959)
481,920,"Apartment, The (1960)",01-Jan-1960,"http://us.imdb.com/M/title-exact?Apartment,%20The%20(1960)"
482,694,Some Like It Hot (1959),01-Jan-1959,http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20(1959)
483,174,Casablanca (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?Casablanca%20(1942)
484,241,"Maltese Falcon, The (1941)",01-Jan-1941,"http://us.imdb.com/M/title-exact?Maltese%20Falcon,%20The%20(1941)"
485,110,My Fair Lady (1964),01-Jan-1964,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964)
486,21,Sabrina (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Sabrina%20(1954)
487,485,Roman Holiday (1953),01-Jan-1953,http://us.imdb.com/M/title-exact?Roman%20Holiday%20(1953)
488,611,Sunset Blvd. (1950),01-Jan-1950,http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20(1950)
489,896,Notorious (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?Notorious%20(1946)
490,867,To Catch a Thief (1955),01-Jan-1955,http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20(1955)
491,537,"Adventures of Robin Hood, The (1938)",01-Jan-1938,"http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood,%20The%20(1938)"
492,454,East of Eden (1955),01-Jan-1955,http://us.imdb.com/M/title-exact?East%20of%20Eden%20(1955)
493,723,"Thin Man, The (1934)",01-Jan-1934,"http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)"
494,729,His Girl Friday (1940),01-Jan-1940,http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20(1940)
495,905,Around the World in 80 Days (1956),01-Jan-1956,http://us.imdb.com/M/title-exact?Around%20the%20World%20in%2080%20Days%20(1956)
496,99,It's a Wonderful Life (1946),01-Jan-1946,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946)
497,428,Bringing Up Baby (1938),01-Jan-1938,http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20(1938)
498,91,"African Queen, The (1951)",01-Jan-1951,"http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)"
499,687,Cat on a Hot Tin Roof (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Cat%20on%20a%20Hot%20Tin%20Roof%20(1958)
500,948,Fly Away Home (1996),13-Sep-1996,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996)
501,232,Dumbo (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Dumbo%20(1941)
502,923,Bananas (1971),01-Jan-1971,http://us.imdb.com/M/title-exact?Bananas%20(1971)
503,1151,"Candidate, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Candidate,%20The%20(1972)"
504,137,Bonnie and Clyde (1967),01-Jan-1967,http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20(1967)
505,326,Dial M for Murder (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20(1954)
506,475,Rebel Without a Cause (1955),01-Jan-1955,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955)
507,225,"Streetcar Named Desire, A (1951)",01-Jan-1951,"http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire,%20A%20(1951)"
508,242,"People vs. Larry Flynt, The (1996)",27-Dec-1996,"http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)"
509,460,My Left Foot (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?My%20Left%20Foot%20(1989)
510,618,"Magnificent Seven, The (1954)",01-Jan-1954,http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954)
511,538,Lawrence of Arabia (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20(1962)
512,67,Wings of Desire (1987),01-Jan-1987,"http://us.imdb.com/Title?Himmel+%FCber+Berlin,+Der+(1987)"
513,541,"Third Man, The (1949)",01-Jan-1949,"http://us.imdb.com/M/title-exact?Third%20Man,%20The%20(1949)"
514,108,Annie Hall (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977)
515,58,"Boot, Das (1981)",04-Apr-1997,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)"
516,592,Local Hero (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983)
517,599,Manhattan (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Manhattan%20(1979)
518,81,Miller's Crossing (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Miller's%20Crossing%20(1990)
519,982,"Treasure of the Sierra Madre, The (1948)",01-Jan-1948,"http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre,%20The%20(1948)"
520,230,"Great Escape, The (1963)",01-Jan-1963,"http://us.imdb.com/M/title-exact?Great%20Escape,%20The%20(1963)"
521,888,"Deer Hunter, The (1978)",01-Jan-1978,"http://us.imdb.com/M/title-exact?Deer%20Hunter,%20The%20(1978)"
522,295,Down by Law (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986)
523,561,Cool Hand Luke (1967),01-Jan-1967,http://us.imdb.com/M/title-exact?Cool%20Hand%20Luke%20(1967)
524,581,"Great Dictator, The (1940)",01-Jan-1940,"http://us.imdb.com/M/title-exact?Great%20Dictator,%20The%20(1940)"
525,750,"Big Sleep, The (1946)",01-Jan-1946,"http://us.imdb.com/M/title-exact?Big%20Sleep,%20The%20(1946)"
526,62,Ben-Hur (1959),01-Jan-1959,http://us.imdb.com/M/title-exact?Ben-Hur%20(1959)
527,657,Gandhi (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Gandhi%20(1982)
528,754,"Killing Fields, The (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Killing%20Fields,%20The%20(1984)"
529,767,My Life as a Dog (Mitt liv som hund) (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985)
530,753,"Man Who Would Be King, The (1975)",01-Jan-1975,"http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)"
531,333,Shine (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Shine%20(1996)
532,921,Kama Sutra: A Tale of Love (1996),07-Mar-1997,http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996)
533,902,"Daytrippers, The (1996)",21-Mar-1997,http://us.imdb.com/M/title-exact?Daytrippers%2C%20The%20(1996)
534,1325,Traveller (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?Traveller%20%281997%29
535,745,Addicted to Love (1997),23-May-1997,http://us.imdb.com/M/title-exact?Addicted%20to%20Love%20%281997%29
536,848,Ponette (1996),23-May-1997,http://us.imdb.com/M/title-exact?Ponette%20%281996%29
537,1138,My Own Private Idaho (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?My+Own+Private+Idaho+(1991)
538,1167,Anastasia (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Anastasia+(1997)
539,715,Mouse Hunt (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119715
540,426,Money Train (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Money%20Train%20(1995)
541,1237,Mortal Kombat (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Mortal%20Kombat%20(1995)
542,709,Pocahontas (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Pocahontas%20(1995)
543,524,"Misérables, Les (1995)",01-Jan-1995,http://us.imdb.com/M/title-exact?Mis%E9rables%2C%20Les%20%281995%29
544,855,Things to Do in Denver when You're Dead (1995),02-Feb-1996,http://us.imdb.com/M/title-exact?Things%20to%20Do%20in%20Denver%20when%20You're%20Dead%20(1995)
545,1267,Vampire in Brooklyn (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Vampire%20in%20Brooklyn%20(1995)
546,25,Broken Arrow (1996),09-Feb-1996,http://us.imdb.com/M/title-exact?Broken%20Arrow%20(1996)
547,739,"Young Poisoner's Handbook, The (1995)",23-Feb-1996,"http://us.imdb.com/M/title-exact?Young%20Poisoner's%20Handbook,%20The%20(1995)"
548,933,"NeverEnding Story III, The (1994)",02-Feb-1996,"http://us.imdb.com/M/title-exact?NeverEnding%20Story%20III,%20The%20(1994)"
549,973,Rob Roy (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Rob%20Roy%20(1995)
550,368,Die Hard: With a Vengeance (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Die%20Hard:%20With%20a%20Vengeance%20(1995)
551,1086,Lord of Illusions (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Lord%20of%20Illusions%20(1995)
552,685,Species (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Species%20(1995)
553,718,"Walk in the Clouds, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Clouds,%20A%20(1995)"
554,197,Waterworld (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Waterworld%20(1995)
555,1099,White Man's Burden (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?White%20Man's%20Burden%20(1995)
556,805,Wild Bill (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Wild%20Bill%20(1995)
557,1083,Farinelli: il castrato (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994)
558,290,Heavenly Creatures (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Heavenly%20Creatures%20(1994)
559,142,Interview with the Vampire (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994)
560,841,"Kid in King Arthur's Court, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)"
561,421,Mary Shelley's Frankenstein (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Mary%20Shelley's%20Frankenstein%20(1994)
562,938,"Quick and the Dead, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Quick%20and%20the%20Dead,%20The%20(1995)"
563,1073,Stephen King's The Langoliers (1995),01-Jan-1995,"http://us.imdb.com/M/title-exact?%22Langoliers,%20The%22%20(1995)%20(mini)"
564,42,Tales from the Hood (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Hood%20(1995)
565,1244,Village of the Damned (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995)
566,476,Clear and Present Danger (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Clear%20and%20Present%20Danger%20(1994)
567,883,Wes Craven's New Nightmare (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Wes%20Craven's%20New%20Nightmare%20(1994)
568,201,Speed (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Speed%20(1994/I)
569,604,Wolf (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Wolf%20(1994)
570,874,Wyatt Earp (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Wyatt%20Earp%20(1994)
571,684,Another Stakeout (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Another%20Stakeout%20(1993)
572,495,Blown Away (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Blown%20Away%20(1994)
573,602,Body Snatchers (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993)
574,986,Boxing Helena (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Boxing%20Helena%20(1993)
575,764,City Slickers II: The Legend of Curly's Gold (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?City%20Slickers%20II:%20The%20Legend%20of%20Curly's%20Gold%20(1994)
576,219,Cliffhanger (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Cliffhanger%20(1993)
577,282,Coneheads (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Coneheads%20(1993)
578,698,Demolition Man (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Demolition%20Man%20(1993)
579,998,Fatal Instinct (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fatal%20Instinct%20(1993)
580,632,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Englishman%20Who%20Went%20Up%20a%20Hill,%20But%20Came%20Down%20a%20Mountain,%20The%20(1995)"
581,710,Kalifornia (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Kalifornia%20(1993)
582,669,"Piano, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Piano,%20The%20(1993)"
583,520,Romeo Is Bleeding (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Romeo%20Is%20Bleeding%20(1993)
584,887,"Secret Garden, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Secret%20Garden,%20The%20(1993)"
585,576,Son in Law (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Son%20in%20Law%20(1993)
586,450,Terminal Velocity (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Terminal%20Velocity%20(1994)
587,334,"Hour of the Pig, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Hour%20of%20the%20Pig,%20The%20(1993)"
588,433,Beauty and the Beast (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Beauty%20and%20the%20Beast%20(1991)
589,505,"Wild Bunch, The (1969)",01-Jan-1969,"http://us.imdb.com/M/title-exact?Wild%20Bunch,%20The%20(1969)"
590,878,Hellraiser: Bloodline (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?Hellraiser:%20Bloodline%20(1996)
591,204,Primal Fear (1996),30-Mar-1996,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996)
592,1256,True Crime (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?True%20Crime%20(1995)
593,451,Stalingrad (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Stalingrad%20(1993)
594,1232,Heavy (1995),05-Jun-1996,http://us.imdb.com/M/title-exact?Heavy%20(1995)
595,228,"Fan, The (1996)",16-Aug-1996,"http://us.imdb.com/M/title-exact?Fan,%20The%20(1996)"
596,340,"Hunchback of Notre Dame, The (1996)",21-Jun-1996,"http://us.imdb.com/M/title-exact?Hunchback%20of%20Notre%20Dame,%20The%20(1996)"
597,278,Eraser (1996),21-Jun-1996,http://us.imdb.com/M/title-exact?Eraser%20(1996)
598,1212,"Big Squeeze, The (1996)",06-Sep-1996,"http://us.imdb.com/M/title-exact?Big%20Squeeze,%20The%20(1996)"
599,1311,Police Story 4: Project S (Chao ji ji hua) (1993),16-Aug-1996,http://us.imdb.com/M/title-exact?Project%20S%20(1993)
600,1489,Daniel Defoe's Robinson Crusoe (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Robinson%20Crusoe%20(1996)
601,1168,For Whom the Bell Tolls (1943),01-Jan-1943,http://us.imdb.com/M/title-exact?For%20Whom%20the%20Bell%20Tolls%20(1943)
602,601,"American in Paris, An (1951)",01-Jan-1951,"http://us.imdb.com/M/title-exact?American%20in%20Paris,%20An%20(1951)"
603,36,Rear Window (1954),01-Jan-1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954)
604,319,It Happened One Night (1934),01-Jan-1934,http://us.imdb.com/M/title-exact?It%20Happened%20One%20Night%20(1934)
605,763,Meet Me in St. Louis (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Meet%20Me%20in%20St.%20Louis%20(1944)
606,884,All About Eve (1950),01-Jan-1950,http://us.imdb.com/M/title-exact?All%20About%20Eve%20(1950)
607,965,Rebecca (1940),01-Jan-1940,http://us.imdb.com/M/title-exact?Rebecca%20(1940)
608,1079,Spellbound (1945),01-Jan-1945,http://us.imdb.com/M/title-exact?Spellbound%20(1945)
609,442,Father of the Bride (1950),01-Jan-1950,http://us.imdb.com/M/title-exact?Father%20of%20the%20Bride%20(1950)
610,949,Gigi (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Gigi%20(1958)
611,384,Laura (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Laura%20(1944)
612,300,Lost Horizon (1937),01-Jan-1937,http://us.imdb.com/M/title-exact?Lost%20Horizon%20(1937)
613,1046,My Man Godfrey (1936),01-Jan-1936,http://us.imdb.com/M/title-exact?My%20Man%20Godfrey%20(1936)
614,828,Giant (1956),01-Jan-1956,http://us.imdb.com/M/title-exact?Giant%20(1956)
615,795,"39 Steps, The (1935)",01-Jan-1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)"
616,583,Night of the Living Dead (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?Night%20of%20the%20Living%20Dead%20(1968)
617,603,"Blue Angel, The (Blaue Engel, Der) (1930)",01-Jan-1930,"http://us.imdb.com/M/title-exact?Blaue%20Engel,%20Der%20(1930)"
618,859,Picnic (1955),01-Jan-1955,http://us.imdb.com/M/title-exact?Picnic%20(1955)
619,565,Extreme Measures (1996),27-Sep-1996,http://us.imdb.com/M/title-exact?Extreme%20Measures%20(1996)
620,455,"Chamber, The (1996)",11-Oct-1996,"http://us.imdb.com/M/title-exact?Chamber,%20The%20(1996)"
621,964,"Davy Crockett, King of the Wild Frontier (1955)",01-Jan-1955,http://us.imdb.com/M/title-exact?Davy%20Crockett%2C%20King%20of%20the%20Wild%20Frontier%20%281955%29
622,919,Swiss Family Robinson (1960),01-Jan-1960,http://us.imdb.com/M/title-exact?Swiss%20Family%20Robinson%20(1960)
623,212,Angels in the Outfield (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Angels%20in%20the%20Outfield%20(1994)
624,835,"Three Caballeros, The (1945)",01-Jan-1945,"http://us.imdb.com/M/title-exact?Three%20Caballeros,%20The%20(1945)"
625,84,"Sword in the Stone, The (1963)",01-Jan-1963,"http://us.imdb.com/M/title-exact?Sword%20in%20the%20Stone,%20The%20(1963)"
626,448,So Dear to My Heart (1949),01-Jan-1949,http://us.imdb.com/Title?So+Dear+to+My+Heart+(1949)
627,683,Robin Hood: Prince of Thieves (1991),01-Jan-1991,http://us.imdb.com/Title?Robin+Hood%3A+Prince+of+Thieves+(1991)
628,862,Sleepers (1996),18-Oct-1996,http://us.imdb.com/M/title-exact?Sleepers%20(1996)
629,852,Victor/Victoria (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Victor/Victoria%20%281982%29
630,784,"Great Race, The (1965)",01-Jan-1965,"http://us.imdb.com/M/title-exact?Great%20Race,%20The%20(1965)"
631,315,"Crying Game, The (1992)",01-Jan-1992,"http://us.imdb.com/M/title-exact?Crying%20Game,%20The%20(1992)"
632,440,Sophie's Choice (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Sophie's%20Choice%20(1982)
633,1028,"Christmas Carol, A (1938)",01-Jan-1938,"http://us.imdb.com/M/title-exact?Christmas%20Carol,%20A%20(1938)"
634,562,Microcosmos: Le peuple de l'herbe (1996),11-Oct-1996,http://us.imdb.com/M/title-exact?Microcosmos%3A%20Le%20peuple%20de%20l%27herbe%20%281996%29
635,1007,"Fog, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Fog,%20The%20(1980)"
636,900,Escape from New York (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Escape%20from%20New%20York%20(1981)
637,1164,"Howling, The (1981)",01-Jan-1981,"http://us.imdb.com/M/title-exact?Howling,%20The%20(1981)"
638,989,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",01-Jan-1982,"http://us.imdb.com/M/title-exact?Retour%20de%20Martin%20Guerre,%20Le%20(1982)"
639,1127,"Tin Drum, The (Blechtrommel, Die) (1979)",01-Jan-1979,"http://us.imdb.com/M/title-exact?Blechtrommel,%20Die%20(1979)"
640,294,"Cook the Thief His Wife & Her Lover, The (1989)",01-Jan-1989,"http://us.imdb.com/M/title-exact?Cook%20the%20Thief%20His%20Wife%20&%20Her%20Lover,%20The%20(1989)"
641,673,Paths of Glory (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Paths%20of%20Glory%20(1957)
642,401,"Grifters, The (1990)",01-Jan-1990,"http://us.imdb.com/M/title-exact?Grifters,%20The%20(1990)"
643,811,The Innocent (1994),01-Jan-1994,"http://us.imdb.com/M/title-exact?Innocent,%20The%20(1994)%20(TV)"
644,535,"Thin Blue Line, The (1988)",01-Jan-1988,"http://us.imdb.com/M/title-exact?Thin%20Blue%20Line,%20The%20(1988)"
645,1107,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990)
646,1097,Once Upon a Time in the West (1969),01-Jan-1969,http://us.imdb.com/M/title-exact?C'era%20una%20volta%20il%20west%20(1969)
647,697,Ran (1985),01-Jan-1985,http://us.imdb.com/M/title-exact?Ran%20(1985)
648,105,"Quiet Man, The (1952)",01-Jan-1952,"http://us.imdb.com/M/title-exact?Quiet%20Man,%20The%20(1952)"
649,271,Once Upon a Time in America (1984),01-Jan-1984,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984)
650,818,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",01-Jan-1957,"http://us.imdb.com/M/title-exact?Sjunde%20inseglet,%20Det%20(1957)"
651,629,Glory (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Glory%20(1989)
652,822,Rosencrantz and Guildenstern Are Dead (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Rosencrantz%20and%20Guildenstern%20Are%20Dead%20(1990)
653,939,Touch of Evil (1958),01-Jan-1958,http://us.imdb.com/M/title-exact?Touch%20of%20Evil%20(1958)
654,496,Chinatown (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Chinatown%20(1974)
655,431,Stand by Me (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986)
656,1047,M (1931),01-Jan-1931,http://us.imdb.com/M/title-exact?M%20(1931)
657,660,"Manchurian Candidate, The (1962)",01-Jan-1962,"http://us.imdb.com/M/title-exact?Manchurian%20Candidate,%20The%20(1962)"
658,121,Pump Up the Volume (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Pump%20Up%20the%20Volume%20(1990)
659,488,Arsenic and Old Lace (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Arsenic%20and%20Old%20Lace%20(1944)
660,465,Fried Green Tomatoes (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Fried%20Green%20Tomatoes%20at%20the%20Whistle%20Stop%20Cafe%20(1991)
661,436,High Noon (1952),01-Jan-1952,http://us.imdb.com/M/title-exact?High%20Noon%20(1952)
662,264,Somewhere in Time (1980),01-Jan-1980,http://us.imdb.com/M/title-exact?Somewhere%20in%20Time%20(1980)
663,550,Being There (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Being%20There%20(1979)
664,1108,"Paris, Texas (1984)",01-Jan-1984,"http://us.imdb.com/M/title-exact?Paris,%20Texas%20(1984)"
665,437,Alien 3 (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Alien%203%20(1992)
666,1514,Blood For Dracula (Andy Warhol's Dracula) (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Andy%20Warhol's%20Dracula%20(1974)
667,1266,Audrey Rose (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Audrey%20Rose%20(1977)
668,1337,Blood Beach (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Blood%20Beach%20(1981)
669,1262,Body Parts (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Body%20Parts%20(1991)
670,617,Body Snatchers (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993)
671,692,Bride of Frankenstein (1935),01-Jan-1935,http://us.imdb.com/M/title-exact?Bride%20of%20Frankenstein%20(1935)
672,886,Candyman (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Candyman%20(1992)
673,160,Cape Fear (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?Cape%20Fear%20(1962)
674,655,Cat People (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Cat%20People%20(1982)
675,1026,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",01-Jan-1922,"http://us.imdb.com/M/title-exact?Nosferatu,%20eine%20Symphonie%20des%20Grauens%20(1922)"
676,643,"Crucible, The (1996)",27-Nov-1996,"http://us.imdb.com/M/title-exact?Crucible,%20The%20(1996)"
